send_begin_ms,send_end_ms,FL_J1_deg,FL_J2_deg,FL_J3_deg,FR_J1_deg,FR_J2_deg,FR_J3_deg,RL_J1_deg,RL_J2_deg,RL_J3_deg,RR_J1_deg,RR_J2_deg,RR_J3_deg
3203,3203,7.998046875,47.63671875,93.33984375,10.37109375,63.6328125,97.3828125,-8.26171875,63.28125,97.03125,-10.01953125,47.8125,93.69140625
3223,3223,8.173828125,48.1640625,93.427734375,10.1953125,62.578125,97.998046875,-8.525390625,62.314453125,97.734375,-9.84375,48.427734375,93.69140625
3243,3243,8.4375,48.779296875,93.427734375,10.01953125,61.5234375,98.61328125,-8.701171875,61.259765625,98.26171875,-9.580078125,49.04296875,93.69140625
3263,3263,8.61328125,49.482421875,93.427734375,9.84375,60.380859375,98.96484375,-8.96484375,60.29296875,98.7890625,-9.404296875,49.5703125,93.603515625
3283,3283,8.7890625,50.2734375,93.427734375,9.580078125,59.326171875,99.404296875,-9.228515625,59.326171875,99.31640625,-9.228515625,50.2734375,93.515625
3303,3303,8.96484375,51.064453125,93.33984375,9.404296875,58.271484375,99.66796875,-9.4921875,58.271484375,99.66796875,-8.876953125,51.064453125,93.33984375
3323,3323,9.31640625,52.03125,93.33984375,9.140625,57.216796875,99.931640625,-9.84375,57.3046875,100.01953125,-8.61328125,51.943359375,93.076171875
3343,3343,9.580078125,52.998046875,93.076171875,8.7890625,56.162109375,100.01953125,-10.107421875,56.337890625,100.283203125,-8.26171875,52.822265625,92.8125
3363,3363,9.931640625,53.96484375,92.900390625,8.525390625,55.1953125,100.107421875,-10.37109375,55.458984375,100.458984375,-7.998046875,53.701171875,92.4609375
3383,3383,10.1953125,55.01953125,92.724609375,8.0859375,54.31640625,100.107421875,-10.810546875,54.580078125,100.72265625,-7.734375,54.66796875,92.109375
3403,3403,10.458984375,56.07421875,92.28515625,7.734375,53.4375,100.107421875,-11.162109375,53.7890625,100.810546875,-7.294921875,55.634765625,91.58203125
3423,3423,10.8984375,57.216796875,91.93359375,7.3828125,52.55859375,100.01953125,-11.6015625,53.0859375,100.8984375,-6.943359375,56.6015625,90.87890625
3443,3443,11.337890625,58.359375,91.318359375,7.03125,51.767578125,99.931640625,-12.041015625,52.3828125,100.986328125,-6.50390625,57.568359375,90.17578125
3463,3463,11.689453125,59.501953125,90.703125,6.50390625,50.9765625,99.84375,-12.392578125,51.6796875,100.986328125,-6.064453125,58.623046875,89.296875
3484,3485,12.12890625,60.556640625,89.912109375,6.064453125,50.2734375,99.66796875,-12.83203125,51.064453125,100.986328125,-5.712890625,59.501953125,88.330078125
3503,3503,12.48046875,61.69921875,89.033203125,5.712890625,49.658203125,99.4921875,-13.18359375,50.625,101.07421875,-5.2734375,60.380859375,87.1875
