leg,start_s,end_s,duration_s,peak_force_n,peak_forward_slip_mm_s,forward_slip_mm,swing_fraction_start,swing_fraction_end
FL,29.1,29.12,0.02,4.43833259298223,132.04636238649266,2.640927247729853,0.9165945513012814,0.9165945513012814
RR,29.14,29.22,0.08,8.663539663954786,91.76235402404326,5.4414107112412085,0.9423367388012813,0.9905500180485651
RL,29.44,29.46,0.02,3.638917782797232,156.76046811364046,3.135209362272809,0.31341097424058173,0.31341097424058173
FR,29.72,29.74,0.02,3.638773766815205,406.77461950146363,8.135492390029272,0.5688984710934561,0.5688984710934561
FR,29.8,29.84,0.04,15.055464782538545,298.02971140331084,9.531615873245809,0.6864344174626273,0.7182019955876273
FR,29.88,29.9,0.02,9.480822100345735,205.46204641183542,4.109240928236709,0.8034312922718925,0.8034312922718925
RL,29.88,29.9,0.02,8.06661751421111,158.81088222704673,3.1762176445409347,0.8034312922718925,0.8034312922718925
FR,29.92,29.94,0.02,10.010517758390941,148.3402209633157,2.966804419266314,0.8564195735218927,0.8564195735218927
RL,29.96,29.98,0.02,14.43949107299731,127.41469081874709,2.548293816374942,0.9094078547718929,0.9094078547718929
FR,30.0,30.02,0.02,1.7275738124899978,105.46435692137159,2.109287138427432,0.9671961385968135,0.9671961385968135
FL,30.22,30.24,0.02,3.5450800392602573,185.9091763620707,3.718183527241414,0.3382504565480158,0.3382504565480158
RR,30.24,30.32,0.08,5.21689084040305,820.1845713884571,48.987868074331686,0.36129694054154604,0.40163639137772766
FL,30.52,30.54,0.02,3.8831145560133575,121.63447596722834,2.432689519344567,0.534538716769497,0.534538716769497
