# time,x,roll,pitch,fl_mm,fr_mm,rl_mm,rr_mm
1.798000000000000043e+01,-1.645173316612283387e-01,9.144136830793453896e+01,-2.894930533494956097e-03,1.816954364175004457e+02,-6.585237775812262662e-01,1.816752744505261035e+02,-6.569139007580777623e-01
1.800000000000000000e+01,-1.645173316604276736e-01,9.144136830838795049e+01,-2.894930427763776210e-03,1.816954364147555054e+02,-6.585237774735831495e-01,1.816752744491878673e+02,-6.569139022077723489e-01
1.801999999999999957e+01,-1.645173316595446578e-01,9.144136830844317387e+01,-2.894930364462786759e-03,1.816954364126875987e+02,-6.585237772557018809e-01,1.816752744473552070e+02,-6.569139038308455802e-01
1.803999999999999915e+01,-1.645173316587797974e-01,9.144136830698582230e+01,-2.894930413514096215e-03,1.816954364118551553e+02,-6.585237783259395572e-01,1.816752744469352479e+02,-6.569139035732980414e-01
1.805999999999999872e+01,-1.645173316589708945e-01,9.144136830686674955e+01,-2.894930291482574174e-03,1.816954364109446090e+02,-6.585237779458685825e-01,1.816752744447862824e+02,-6.569139070428282601e-01
1.808000000000000185e+01,-1.645173316582569933e-01,9.144136830466577237e+01,-2.894930415732533020e-03,1.816954364120737750e+02,-6.585237795466470923e-01,1.816752744469262097e+02,-6.569139045035989888e-01
1.810000000000000142e+01,-1.645173316579889022e-01,9.144136830319908427e+01,-2.894930415672897564e-03,1.816954364128983741e+02,-6.585237802168506516e-01,1.816752744480912156e+02,-6.569139044880940581e-01
1.812000000000000099e+01,-1.645173316576086509e-01,9.144136830401302518e+01,-2.894930357422628806e-03,1.816954364127948338e+02,-6.585237791433030674e-01,1.816752744477574879e+02,-6.569139053978212406e-01
1.814000000000000057e+01,-1.645173316574002897e-01,9.144136830381917491e+01,-2.894930332709719136e-03,1.816954364138447602e+02,-6.585237785522550791e-01,1.816752744477468013e+02,-6.569139061506739097e-01
1.816000000000000014e+01,-1.645173316574618239e-01,9.144136830416117334e+01,-2.894930295289698061e-03,1.816954364143360863e+02,-6.585237780176479427e-01,1.816752744472464656e+02,-6.569139072914522703e-01
1.817999999999999972e+01,-1.645173316571368893e-01,9.144136830373480507e+01,-2.894930374519700828e-03,1.816954364154645987e+02,-6.585237783312756221e-01,1.816752744479354931e+02,-6.569139059835402694e-01
1.819999999999999929e+01,-1.645173316570042454e-01,9.144136830407083494e+01,-2.894930370856496973e-03,1.816954364154675829e+02,-6.585237783366844067e-01,1.816752744483513595e+02,-6.569139056605693971e-01
1.821999999999999886e+01,-1.645173316571602318e-01,9.144136830555447659e+01,-2.894930245093389146e-03,1.816954364148921570e+02,-6.585237770167368110e-01,1.816752744466026002e+02,-6.569139082715225175e-01
1.824000000000000199e+01,-1.645173316570703315e-01,9.144136830627786594e+01,-2.894930250287234934e-03,1.816954364148644743e+02,-6.585237766541587323e-01,1.816752744457956226e+02,-6.569139084935705641e-01
1.826000000000000156e+01,-1.645173316567543342e-01,9.144136830576310615e+01,-2.894930342483563630e-03,1.816954364152862524e+02,-6.585237774137698841e-01,1.816752744466644742e+02,-6.569139065941559386e-01
1.828000000000000114e+01,-1.645173316571019451e-01,9.144136830626874257e+01,-2.894930254256567175e-03,1.816954364149959531e+02,-6.585237769392084939e-01,1.816752744453098956e+02,-6.569139088238272750e-01
1.830000000000000071e+01,-1.645173316571017785e-01,9.144136830477458489e+01,-2.894930334858979073e-03,1.816954364159738304e+02,-6.585237782010567864e-01,1.816752744466341198e+02,-6.569139074105792009e-01
1.832000000000000028e+01,-1.645173316569217281e-01,9.144136830344835687e+01,-2.894930392583660878e-03,1.816954364166627443e+02,-6.585237792287763625e-01,1.816752744484160473e+02,-6.569139058544420928e-01
1.833999999999999986e+01,-1.645173316561719390e-01,9.144136830389517456e+01,-2.894930471707910132e-03,1.816954364161683770e+02,-6.585237791548181896e-01,1.816752744494458796e+02,-6.569139034847993885e-01
1.835999999999999943e+01,-1.645173316554852105e-01,9.144136830489624401e+01,-2.894930416746334910e-03,1.816954364151484640e+02,-6.585237782420448882e-01,1.816752744494860963e+02,-6.569139033339652656e-01
1.837999999999999901e+01,-1.645173316552328568e-01,9.144136830548684713e+01,-2.894930319407048973e-03,1.816954364141797669e+02,-6.585237774575265490e-01,1.816752744479846058e+02,-6.569139054584047788e-01
1.840000000000000213e+01,-1.645173316550083142e-01,9.144136830621893353e+01,-2.894930277430088437e-03,1.816954364135465312e+02,-6.585237766224515399e-01,1.816752744460953863e+02,-6.569139070502425515e-01
1.842000000000000171e+01,-1.645173316549987108e-01,9.144136830612823985e+01,-2.894930264240328389e-03,1.816954364132394915e+02,-6.585237768162999217e-01,1.816752744454436197e+02,-6.569139077365719892e-01
1.844000000000000128e+01,-1.645173316550689047e-01,9.144136830575803288e+01,-2.894930256562469172e-03,1.816954364135085882e+02,-6.585237770874823315e-01,1.816752744447162513e+02,-6.569139086585983334e-01
1.846000000000000085e+01,-1.645173316551050979e-01,9.144136830483765266e+01,-2.894930311836534011e-03,1.816954364141122653e+02,-6.585237780662965834e-01,1.816752744455235984e+02,-6.569139078395035414e-01
1.848000000000000043e+01,-1.645173316550045395e-01,9.144136830523011383e+01,-2.894930317865275320e-03,1.816954364141835754e+02,-6.585237779646104794e-01,1.816752744458016480e+02,-6.569139074787053723e-01
1.850000000000000000e+01,-1.645173316546972575e-01,9.144136830478942102e+01,-2.894930355364015110e-03,1.816954364149569869e+02,-6.585237782174880872e-01,1.816752744468901994e+02,-6.569139063851079374e-01
1.851999999999999957e+01,-1.645173316547949849e-01,9.144136830482980827e+01,-2.894930295729409696e-03,1.816954364149790990e+02,-6.585237780049845169e-01,1.816752744470726668e+02,-6.569139072493506148e-01
1.853999999999999915e+01,-1.645173316556538257e-01,9.144136830512501035e+01,-2.894930105834392017e-03,1.816954364152757933e+02,-6.585237768474659914e-01,1.816752744450723753e+02,-6.569139119891980183e-01
1.855999999999999872e+01,-1.645173316562602295e-01,9.144136830537860305e+01,-2.894930128272410474e-03,1.816954364165240463e+02,-6.585237760128384021e-01,1.816752744433402427e+02,-6.569139137635772174e-01
1.858000000000000185e+01,-1.645173316566811705e-01,9.144136830551228456e+01,-2.894930217944969349e-03,1.816954364179624122e+02,-6.585237760165785215e-01,1.816752744445699648e+02,-6.569139118974485214e-01
1.860000000000000142e+01,-1.645173316566017896e-01,9.144136830485550149e+01,-2.894930345834277868e-03,1.816954364193742606e+02,-6.585237768427891769e-01,1.816752744470454388e+02,-6.569139084896744585e-01
1.862000000000000099e+01,-1.645173316566502786e-01,9.144136830539832772e+01,-2.894930337964790688e-03,1.816954364189655848e+02,-6.585237768695385574e-01,1.816752744480089348e+02,-6.569139074964758240e-01
1.864000000000000057e+01,-1.645173316567920263e-01,9.144136830669653193e+01,-2.894930254837018227e-03,1.816954364179198933e+02,-6.585237759958832982e-01,1.816752744468409446e+02,-6.569139088455460129e-01
1.866000000000000014e+01,-1.645173316568034616e-01,9.144136830696947982e+01,-2.894930255074764681e-03,1.816954364174643501e+02,-6.585237760491462478e-01,1.816752744463495617e+02,-6.569139088740336696e-01
1.867999999999999972e+01,-1.645173316574708167e-01,9.144136830631985902e+01,-2.894930169618825915e-03,1.816954364174390548e+02,-6.585237763218932949e-01,1.816752744456328799e+02,-6.569139110190747033e-01
1.869999999999999929e+01,-1.645173316582781153e-01,9.144136830605503974e+01,-2.894930142391687836e-03,1.816954364177467198e+02,-6.585237763654244736e-01,1.816752744443178358e+02,-6.569139129957226597e-01
1.871999999999999886e+01,-1.645173316578310563e-01,9.144136830485352618e+01,-2.894930362562405431e-03,1.816954364190438866e+02,-6.585237778420696131e-01,1.816752744472835843e+02,-6.569139079621449939e-01
1.874000000000000199e+01,-1.645173316579979506e-01,9.144136830391410342e+01,-2.894930358239236438e-03,1.816954364194621974e+02,-6.585237786024301654e-01,1.816752744490448492e+02,-6.569139071144342035e-01
1.876000000000000156e+01,-1.645173316563812715e-01,9.144136830299262897e+01,-2.894930645719237614e-03,1.816954364193772733e+02,-6.585237804678998330e-01,1.816752744531740689e+02,-6.569138993383766278e-01
1.878000000000000114e+01,-1.645173316549345122e-01,9.144136830212792688e+01,-2.894930647917796224e-03,1.816954364179392485e+02,-6.585237817121405435e-01,1.816752744561639474e+02,-6.569138961993354897e-01
1.880000000000000071e+01,-1.645173316540292363e-01,9.144136830176476849e+01,-2.894930541733387735e-03,1.816954364159478246e+02,-6.585237816617156570e-01,1.816752744550862815e+02,-6.569138980385864635e-01
1.882000000000000028e+01,-1.645173316542696829e-01,9.144136830285010831e+01,-2.894930296882361129e-03,1.816954364138940718e+02,-6.585237797591646514e-01,1.816752744508649755e+02,-6.569139042929238448e-01
1.883999999999999986e+01,-1.645173316540893826e-01,9.144136830454347376e+01,-2.894930244794416928e-03,1.816954364131415787e+02,-6.585237777269707937e-01,1.816752744474816836e+02,-6.569139068717672059e-01
1.885999999999999943e+01,-1.645173316546283404e-01,9.144136830438291952e+01,-2.894930167503757378e-03,1.816954364141887766e+02,-6.585237770604033258e-01,1.816752744457954236e+02,-6.569139097486048628e-01
1.887999999999999901e+01,-1.645173316555690879e-01,9.144136830359603607e+01,-2.894930189530688439e-03,1.816954364157854229e+02,-6.585237774412583400e-01,1.816752744449387933e+02,-6.569139113332678193e-01
1.890000000000000213e+01,-1.645173316559838395e-01,9.144136830310662845e+01,-2.894930286941537357e-03,1.816954364174056877e+02,-6.585237780660224693e-01,1.816752744463274496e+02,-6.569139095507319226e-01
1.892000000000000171e+01,-1.645173316556623466e-01,9.144136830168635299e+01,-2.894930431244098143e-03,1.816954364190921183e+02,-6.585237794873508577e-01,1.816752744501058885e+02,-6.569139052758944386e-01
1.894000000000000128e+01,-1.645173316555596232e-01,9.144136830169466634e+01,-2.894930423924051664e-03,1.816954364191668105e+02,-6.585237795331128074e-01,1.816752744513215134e+02,-6.569139044855093479e-01
1.896000000000000085e+01,-1.645173316554318366e-01,9.144136830138411653e+01,-2.894930392683053161e-03,1.816954364191273896e+02,-6.585237795854181897e-01,1.816752744520340173e+02,-6.569139045280482092e-01
1.898000000000000043e+01,-1.645173316553258935e-01,9.144136830222856815e+01,-2.894930350042946871e-03,1.816954364183697521e+02,-6.585237789740252534e-01,1.816752744510958166e+02,-6.569139054681192302e-01
1.900000000000000000e+01,-1.645173316556921006e-01,9.144136830384526604e+01,-2.894930227275126656e-03,1.816954364175064143e+02,-6.585237776004192467e-01,1.816752744485927167e+02,-6.569139085745578921e-01
1.901999999999999957e+01,-1.645173316553951437e-01,9.144136830345463807e+01,-2.894930342822292675e-03,1.816954364178908747e+02,-6.585237782796987682e-01,1.816752744493282421e+02,-6.569139063480368135e-01
1.903999999999999915e+01,-1.645173316554208176e-01,9.144136830384749715e+01,-2.894930362263433213e-03,1.816954364177269099e+02,-6.585237781563356707e-01,1.816752744487380937e+02,-6.569139062605269253e-01
1.905999999999999872e+01,-1.645173316554273679e-01,9.144136830241156133e+01,-2.894930400313204012e-03,1.816954364182080042e+02,-6.585237794477227791e-01,1.816752744502974224e+02,-6.569139050711797490e-01
1.908000000000000185e+01,-1.645173316551980236e-01,9.144136830204169542e+01,-2.894930437604412328e-03,1.816954364177676382e+02,-6.585237799353015342e-01,1.816752744508814601e+02,-6.569139040902178817e-01
1.910000000000000142e+01,-1.645173316536986119e-01,9.144136830362454305e+01,-2.894930552697554810e-03,1.816954364161163653e+02,-6.585237793217124658e-01,1.816752744516905977e+02,-6.569139001700654568e-01
1.912000000000000099e+01,-1.645173316529719709e-01,9.144136830495409640e+01,-2.894930442605834781e-03,1.816954364141728320e+02,-6.585237782041098997e-01,1.816752744503150154e+02,-6.569139016590064273e-01
1.914000000000000057e+01,-1.645173316525703200e-01,9.144136830545434691e+01,-2.894930345573472601e-03,1.816954364127733470e+02,-6.585237775130203808e-01,1.816752744481856894e+02,-6.569139041421589997e-01
1.916000000000000014e+01,-1.645173316524153606e-01,9.144136830506285207e+01,-2.894930327859373317e-03,1.816954364120892649e+02,-6.585237778004154885e-01,1.816752744466964771e+02,-6.569139055489642276e-01
1.917999999999999972e+01,-1.645173316517071771e-01,9.144136830533679472e+01,-2.894930445314077266e-03,1.816954364115164822e+02,-6.585237782359594227e-01,1.816752744465031242e+02,-6.569139035399393922e-01
1.919999999999999929e+01,-1.645173316512401340e-01,9.144136830546158023e+01,-2.894930428310036729e-03,1.816954364111058737e+02,-6.585237784529178739e-01,1.816752744468986975e+02,-6.569139031139987761e-01
1.921999999999999886e+01,-1.645173316508495576e-01,9.144136830563425633e+01,-2.894930411356885173e-03,1.816954364106018716e+02,-6.585237785067601379e-01,1.816752744462993405e+02,-6.569139036454729741e-01
1.924000000000000199e+01,-1.645173316505643968e-01,9.144136830555336815e+01,-2.894930380764719653e-03,1.816954364104797719e+02,-6.585237785965147861e-01,1.816752744460649751e+02,-6.569139043234167863e-01
1.926000000000000156e+01,-1.645173316509270234e-01,9.144136830472338318e+01,-2.894930266981966469e-03,1.816954364111037989e+02,-6.585237785803437216e-01,1.816752744454365711e+02,-6.569139072039598126e-01
1.928000000000000114e+01,-1.645173316513822703e-01,9.144136830431581586e+01,-2.894930251432234394e-03,1.816954364122810546e+02,-6.585237783155416524e-01,1.816752744443534482e+02,-6.569139093360389925e-01
1.930000000000000071e+01,-1.645173316505955385e-01,9.144136830341783195e+01,-2.894930483339198512e-03,1.816954364142654015e+02,-6.585237792973742676e-01,1.816752744475069790e+02,-6.569139041232608944e-01
1.932000000000000028e+01,-1.645173316505082195e-01,9.144136830242202052e+01,-2.894930452520418692e-03,1.816954364152351218e+02,-6.585237799480586629e-01,1.816752744498404297e+02,-6.569139033914608294e-01
1.933999999999999986e+01,-1.645173316505501582e-01,9.144136830274572958e+01,-2.894930362613294412e-03,1.816954364152217636e+02,-6.585237793252582961e-01,1.816752744492449665e+02,-6.569139052728552031e-01
1.935999999999999943e+01,-1.645173316502323013e-01,9.144136830176486797e+01,-2.894930411478541330e-03,1.816954364162177171e+02,-6.585237799135307268e-01,1.816752744504762234e+02,-6.569139042004561446e-01
1.937999999999999901e+01,-1.645173316500272431e-01,9.144136830248653780e+01,-2.894930399823398767e-03,1.816954364159103648e+02,-6.585237794546651147e-01,1.816752744500019219e+02,-6.569139045336236382e-01
1.940000000000000213e+01,-1.645173316484338233e-01,9.144136830365687274e+01,-2.894930569191116534e-03,1.816954364149751484e+02,-6.585237794500542474e-01,1.816752744515645190e+02,-6.569138995699032035e-01
1.942000000000000171e+01,-1.645173316480750547e-01,9.144136830377220804e+01,-2.894930423673583181e-03,1.816954364139827192e+02,-6.585237791052676037e-01,1.816752744507497255e+02,-6.569139019300846982e-01
1.944000000000000128e+01,-1.645173316479215386e-01,9.144136830399465055e+01,-2.894930345626746827e-03,1.816954364127711301e+02,-6.585237788423459193e-01,1.816752744488563280e+02,-6.569139041752297681e-01
1.946000000000000085e+01,-1.645173316478050485e-01,9.144136830464930199e+01,-2.894930306917010889e-03,1.816954364120749119e+02,-6.585237783060595707e-01,1.816752744468784044e+02,-6.569139058703876710e-01
1.948000000000000043e+01,-1.645173316472769987e-01,9.144136830393793502e+01,-2.894930418350129698e-03,1.816954364126532369e+02,-6.585237790421999415e-01,1.816752744476114287e+02,-6.569139038433285949e-01
1.950000000000000000e+01,-1.645173316479704995e-01,9.144136830548119121e+01,-2.894930228199873046e-03,1.816954364118568606e+02,-6.585237775225648571e-01,1.816752744447825592e+02,-6.569139084359361114e-01
1.951999999999999957e+01,-1.645173316480084413e-01,9.144136830677734906e+01,-2.894930220437729254e-03,1.816954364120703360e+02,-6.585237765125220299e-01,1.816752744434748195e+02,-6.569139091944786735e-01
1.953999999999999915e+01,-1.645173316488824644e-01,9.144136830590579734e+01,-2.894930142017177518e-03,1.816954364137951075e+02,-6.585237766968815576e-01,1.816752744431866233e+02,-6.569139116204408824e-01
1.955999999999999872e+01,-1.645173316497813842e-01,9.144136830486408485e+01,-2.894930204822000926e-03,1.816954364156715656e+02,-6.585237775741277222e-01,1.816752744435866305e+02,-6.569139117716185083e-01
1.958000000000000185e+01,-1.645173316501364058e-01,9.144136830422260687e+01,-2.894930305359334159e-03,1.816954364173996908e+02,-6.585237783616227913e-01,1.816752744456915423e+02,-6.569139095151527163e-01
1.960000000000000142e+01,-1.645173316506748362e-01,9.144136830534513649e+01,-2.894930255953393015e-03,1.816954364179247818e+02,-6.585237774217809203e-01,1.816752744459167275e+02,-6.569139100267573639e-01
