linear,local_phase,leg,j1,j2,j3,x_mm,y_mm,z_mm,extra_z_mm,extra_xy_error_mm,option_ok,servo_ok
-1,0.062000,1,0.750000,62.239040,87.122818,138.712173,-95.306870,83.907501,0.000000,0.000000,1,1
-1,0.062000,2,0.750000,62.239040,87.122818,-260.287903,95.306862,83.907463,0.000000,0.000000,1,1
-1,0.062000,3,0.750000,62.239040,87.122818,-260.287903,-95.306870,83.907463,0.000000,0.000000,1,1
-1,0.063000,0,0.750000,62.215977,87.145302,138.853088,95.308167,83.901039,0.000000,0.000000,1,1
-1,0.063000,1,0.750000,62.215977,87.145302,138.853088,-95.308167,83.901039,0.000000,0.000000,1,1
-1,0.063000,2,0.750000,62.215977,87.145302,-260.146912,95.308159,83.901054,0.000000,0.000000,1,1
-1,0.063000,3,0.750000,62.215977,87.145302,-260.146912,-95.308167,83.901054,0.000000,0.000000,1,1
-1,0.064000,0,0.750000,62.192867,87.167740,138.994080,95.309448,83.894753,0.000000,0.000000,1,1
-1,0.064000,1,0.750000,62.192867,87.167740,138.994080,-95.309448,83.894753,0.000000,0.000000,1,1
-1,0.064000,2,0.750000,62.192867,87.167740,-260.005890,95.309441,83.894714,0.000000,0.000000,1,1
-1,0.064000,3,0.750000,62.192867,87.167740,-260.005890,-95.309448,83.894714,0.000000,0.000000,1,1
-1,0.065000,0,0.750000,62.169720,87.190132,139.135040,95.310760,83.887268,0.000000,0.000000,1,1
-1,0.065000,1,0.750000,62.169720,87.190132,139.135040,-95.310760,83.887268,0.000000,0.000000,1,1
-1,0.065000,2,0.750000,62.169720,87.190132,-259.864960,95.310745,83.887253,0.000000,0.000000,1,1
-1,0.065000,3,0.750000,62.169720,87.190132,-259.864960,-95.310753,83.887253,0.000000,0.000000,1,1
-1,0.066000,0,0.750000,62.146538,87.212463,139.276016,95.312050,83.879524,0.000000,0.000000,1,1
-1,0.066000,1,0.750000,62.146538,87.212463,139.276016,-95.312050,83.879524,0.000000,0.000000,1,1
-1,0.066000,2,0.750000,62.146538,87.212463,-259.724091,95.312042,83.879532,0.000000,0.000000,1,1
-1,0.066000,3,0.750000,62.146538,87.212463,-259.724091,-95.312050,83.879532,0.000000,0.000000,1,1
-1,0.067000,0,0.750000,62.123325,87.234764,139.416946,95.313354,83.871803,0.000000,0.000000,1,1
-1,0.067000,1,0.750000,62.123325,87.234764,139.416946,-95.313354,83.871803,0.000000,0.000000,1,1
-1,0.067000,2,0.750000,62.123325,87.234764,-259.583099,95.313339,83.871834,0.000000,0.000000,1,1
-1,0.067000,3,0.750000,62.123325,87.234764,-259.583099,-95.313347,83.871834,0.000000,0.000000,1,1
-1,0.068000,0,0.750000,62.100052,87.256996,139.557907,95.314659,83.864143,0.000000,0.000000,1,1
-1,0.068000,1,0.750000,62.100052,87.256996,139.557907,-95.314659,83.864143,0.000000,0.000000,1,1
-1,0.068000,2,0.750000,62.100052,87.256996,-259.442017,95.314636,83.864098,0.000000,0.000000,1,1
-1,0.068000,3,0.750000,62.100052,87.256996,-259.442017,-95.314644,83.864098,0.000000,0.000000,1,1
-1,0.069000,0,0.750000,62.076763,87.279182,139.698837,95.315948,83.856499,0.000000,0.000000,1,1
-1,0.069000,1,0.750000,62.076763,87.279182,139.698837,-95.315948,83.856499,0.000000,0.000000,1,1
-1,0.069000,2,0.750000,62.076763,87.279182,-259.301178,95.315948,83.856438,0.000000,0.000000,1,1
-1,0.069000,3,0.750000,62.076763,87.279182,-259.301178,-95.315956,83.856438,0.000000,0.000000,1,1
-1,0.070000,0,0.750000,62.053425,87.301331,139.839844,95.317245,83.848854,0.000000,0.000000,1,1
-1,0.070000,1,0.750000,62.053425,87.301331,139.839844,-95.317245,83.848854,0.000000,0.000000,1,1
-1,0.070000,2,0.750000,62.053425,87.301331,-259.160217,95.317230,83.848808,0.000000,0.000000,1,1
-1,0.070000,3,0.750000,62.053425,87.301331,-259.160217,-95.317238,83.848808,0.000000,0.000000,1,1
-1,0.071000,0,0.750000,62.030045,87.323418,139.980881,95.318550,83.841164,0.000000,0.000000,1,1
-1,0.071000,1,0.750000,62.030045,87.323418,139.980881,-95.318550,83.841164,0.000000,0.000000,1,1
-1,0.071000,2,0.750000,62.030045,87.323418,-259.019135,95.318535,83.841187,0.000000,0.000000,1,1
-1,0.071000,3,0.750000,62.030045,87.323418,-259.019135,-95.318542,83.841187,0.000000,0.000000,1,1
-1,0.072000,0,0.750000,62.006630,87.345459,140.121826,95.319855,83.833542,0.000000,0.000000,1,1
-1,0.072000,1,0.750000,62.006630,87.345459,140.121826,-95.319855,83.833542,0.000000,0.000000,1,1
-1,0.072000,2,0.750000,62.006630,87.345459,-258.878204,95.319839,83.833572,0.000000,0.000000,1,1
-1,0.072000,3,0.750000,62.006630,87.345459,-258.878204,-95.319847,83.833572,0.000000,0.000000,1,1
-1,0.073000,0,0.750000,61.983173,87.367447,140.262848,95.321152,83.825996,0.000000,0.000000,1,1
-1,0.073000,1,0.750000,61.983173,87.367447,140.262848,-95.321152,83.825996,0.000000,0.000000,1,1
-1,0.073000,2,0.750000,61.983173,87.367447,-258.737213,95.321144,83.825981,0.000000,0.000000,1,1
-1,0.073000,3,0.750000,61.983173,87.367447,-258.737213,-95.321152,83.825981,0.000000,0.000000,1,1
-1,0.074000,0,0.750000,61.959679,87.389397,140.403931,95.322449,83.818413,0.000000,0.000000,1,1
-1,0.074000,1,0.750000,61.959679,87.389397,140.403931,-95.322449,83.818413,0.000000,0.000000,1,1
-1,0.074000,2,0.750000,61.959679,87.389397,-258.596100,95.322449,83.818428,0.000000,0.000000,1,1
-1,0.074000,3,0.750000,61.959679,87.389397,-258.596100,-95.322449,83.818428,0.000000,0.000000,1,1
-1,0.075000,0,0.750000,61.936150,87.411285,140.544907,95.323746,83.810791,0.000000,0.000000,1,1
-1,0.075000,1,0.750000,61.936150,87.411285,140.544907,-95.323746,83.810791,0.000000,0.000000,1,1
-1,0.075000,2,0.750000,61.936150,87.411285,-258.455109,95.323738,83.810852,0.000000,0.000000,1,1
-1,0.075000,3,0.750000,61.936150,87.411285,-258.455109,-95.323746,83.810852,0.000000,0.000000,1,1
-1,0.076000,0,0.750000,61.912579,87.433128,140.685913,95.325050,83.803322,0.000000,0.000000,1,1
-1,0.076000,1,0.750000,61.912579,87.433128,140.685913,-95.325050,83.803322,0.000000,0.000000,1,1
-1,0.076000,2,0.750000,61.912579,87.433128,-258.314117,95.325035,83.803299,0.000000,0.000000,1,1
-1,0.076000,3,0.750000,61.912579,87.433128,-258.314117,-95.325043,83.803299,0.000000,0.000000,1,1
-1,0.077000,0,0.750000,61.888966,87.454918,140.826950,95.326340,83.795807,0.000000,0.000000,1,1
-1,0.077000,1,0.750000,61.888966,87.454918,140.826950,-95.326340,83.795807,0.000000,0.000000,1,1
-1,0.077000,2,0.750000,61.888966,87.454918,-258.173096,95.326317,83.795784,0.000000,0.000000,1,1
-1,0.077000,3,0.750000,61.888966,87.454918,-258.173096,-95.326324,83.795784,0.000000,0.000000,1,1
-1,0.078000,0,0.750000,61.865314,87.476662,140.968018,95.327637,83.788277,0.000000,0.000000,1,1
-1,0.078000,1,0.750000,61.865314,87.476662,140.968018,-95.327637,83.788277,0.000000,0.000000,1,1
-1,0.078000,2,0.750000,61.865314,87.476662,-258.032043,95.327621,83.788239,0.000000,0.000000,1,1
-1,0.078000,3,0.750000,61.865314,87.476662,-258.032043,-95.327629,83.788239,0.000000,0.000000,1,1
-1,0.079000,0,0.750000,61.841633,87.498367,141.109116,95.328941,83.780800,0.000000,0.000000,1,1
-1,0.079000,1,0.750000,61.841633,87.498367,141.109116,-95.328941,83.780800,0.000000,0.000000,1,1
-1,0.079000,2,0.750000,61.841633,87.498367,-257.890961,95.328926,83.780762,0.000000,0.000000,1,1
-1,0.079000,3,0.750000,61.841633,87.498367,-257.890961,-95.328934,83.780762,0.000000,0.000000,1,1
-1,0.080000,0,0.750000,61.817898,87.520004,141.250137,95.330231,83.773354,0.000000,0.000000,1,1
-1,0.080000,1,0.750000,61.817898,87.520004,141.250137,-95.330231,83.773354,0.000000,0.000000,1,1
-1,0.080000,2,0.750000,61.817898,87.520004,-257.749878,95.330223,83.773315,0.000000,0.000000,1,1
-1,0.080000,3,0.750000,61.817898,87.520004,-257.749878,-95.330231,83.773315,0.000000,0.000000,1,1
-1,0.081000,0,0.750000,61.794136,87.541603,141.391159,95.331535,83.765846,0.000000,0.000000,1,1
-1,0.081000,1,0.750000,61.794136,87.541603,141.391159,-95.331535,83.765846,0.000000,0.000000,1,1
-1,0.081000,2,0.750000,61.794136,87.541603,-257.608856,95.331528,83.765816,0.000000,0.000000,1,1
-1,0.081000,3,0.750000,61.794136,87.541603,-257.608856,-95.331535,83.765816,0.000000,0.000000,1,1
-1,0.082000,0,0.750000,61.770332,87.563148,141.532288,95.332840,83.758377,0.000000,0.000000,1,1
-1,0.082000,1,0.750000,61.770332,87.563148,141.532288,-95.332840,83.758377,0.000000,0.000000,1,1
-1,0.082000,2,0.750000,61.770332,87.563148,-257.467773,95.332825,83.758400,0.000000,0.000000,1,1
-1,0.082000,3,0.750000,61.770332,87.563148,-257.467773,-95.332832,83.758400,0.000000,0.000000,1,1
-1,0.083000,0,0.750000,61.746490,87.584641,141.673325,95.334137,83.751038,0.000000,0.000000,1,1
-1,0.083000,1,0.750000,61.746490,87.584641,141.673325,-95.334137,83.751038,0.000000,0.000000,1,1
-1,0.083000,2,0.750000,61.746490,87.584641,-257.326721,95.334122,83.751022,0.000000,0.000000,1,1
-1,0.083000,3,0.750000,61.746490,87.584641,-257.326721,-95.334129,83.751022,0.000000,0.000000,1,1
-1,0.084000,0,0.750000,61.722610,87.606087,141.814423,95.335434,83.743614,0.000000,0.000000,1,1
-1,0.084000,1,0.750000,61.722610,87.606087,141.814423,-95.335434,83.743614,0.000000,0.000000,1,1
-1,0.084000,2,0.750000,61.722610,87.606087,-257.185608,95.335419,83.743591,0.000000,0.000000,1,1
-1,0.084000,3,0.750000,61.722610,87.606087,-257.185608,-95.335426,83.743591,0.000000,0.000000,1,1
-1,0.085000,0,0.750000,61.698692,87.627487,141.955536,95.336739,83.736237,0.000000,0.000000,1,1
-1,0.085000,1,0.750000,61.698692,87.627487,141.955536,-95.336739,83.736237,0.000000,0.000000,1,1
-1,0.085000,2,0.750000,61.698692,87.627487,-257.044495,95.336723,83.736237,0.000000,0.000000,1,1
-1,0.085000,3,0.750000,61.698692,87.627487,-257.044495,-95.336731,83.736237,0.000000,0.000000,1,1
-1,0.086000,0,0.750000,61.674736,87.648842,142.096603,95.338028,83.728905,0.000000,0.000000,1,1
-1,0.086000,1,0.750000,61.674736,87.648842,142.096603,-95.338028,83.728905,0.000000,0.000000,1,1
-1,0.086000,2,0.750000,61.674736,87.648842,-256.903381,95.338020,83.728889,0.000000,0.000000,1,1
-1,0.086000,3,0.750000,61.674736,87.648842,-256.903381,-95.338028,83.728889,0.000000,0.000000,1,1
-1,0.087000,0,0.750000,61.650738,87.670135,142.237793,95.339333,83.721519,0.000000,0.000000,1,1
-1,0.087000,1,0.750000,61.650738,87.670135,142.237793,-95.339333,83.721519,0.000000,0.000000,1,1
-1,0.087000,2,0.750000,61.650738,87.670135,-256.762268,95.339317,83.721458,0.000000,0.000000,1,1
-1,0.087000,3,0.750000,61.650738,87.670135,-256.762268,-95.339325,83.721458,0.000000,0.000000,1,1
-1,0.088000,0,0.750000,61.626701,87.691383,142.378860,95.340622,83.714203,0.000000,0.000000,1,1
-1,0.088000,1,0.750000,61.626701,87.691383,142.378860,-95.340622,83.714203,0.000000,0.000000,1,1
-1,0.088000,2,0.750000,61.626701,87.691383,-256.621185,95.340614,83.714165,0.000000,0.000000,1,1
-1,0.088000,3,0.750000,61.626701,87.691383,-256.621185,-95.340622,83.714165,0.000000,0.000000,1,1
-1,0.089000,0,0.750000,61.602623,87.712585,142.520004,95.341911,83.706718,0.000000,0.000000,1,1
-1,0.089000,1,0.750000,61.602623,87.712585,142.520004,-95.341911,83.706718,0.000000,0.000000,1,1
-1,0.089000,2,0.750000,61.602623,87.712585,-256.479980,95.341896,83.706703,0.000000,0.000000,1,1
-1,0.089000,3,0.750000,61.602623,87.712585,-256.479980,-95.341904,83.706703,0.000000,0.000000,1,1
-1,0.090000,0,0.750000,61.578514,87.733742,142.661163,95.343216,83.699272,0.000000,0.000000,1,1
-1,0.090000,1,0.750000,61.578514,87.733742,142.661163,-95.343216,83.699272,0.000000,0.000000,1,1
-1,0.090000,2,0.750000,61.578514,87.733742,-256.338898,95.343208,83.699226,0.000000,0.000000,1,1
-1,0.090000,3,0.750000,61.578514,87.733742,-256.338898,-95.343216,83.699226,0.000000,0.000000,1,1
-1,0.091000,0,0.750000,61.554363,87.754837,142.802307,95.344513,83.691734,0.000000,0.000000,1,1
-1,0.091000,1,0.750000,61.554363,87.754837,142.802307,-95.344513,83.691734,0.000000,0.000000,1,1
-1,0.091000,2,0.750000,61.554363,87.754837,-256.197693,95.344505,83.691772,0.000000,0.000000,1,1
-1,0.091000,3,0.750000,61.554363,87.754837,-256.197693,-95.344505,83.691772,0.000000,0.000000,1,1
-1,0.092000,0,0.750000,61.530178,87.775887,142.943375,95.345810,83.684326,0.000000,0.000000,1,1
-1,0.092000,1,0.750000,61.530178,87.775887,142.943375,-95.345810,83.684326,0.000000,0.000000,1,1
-1,0.092000,2,0.750000,61.530178,87.775887,-256.056641,95.345802,83.684319,0.000000,0.000000,1,1
-1,0.092000,3,0.750000,61.530178,87.775887,-256.056641,-95.345810,83.684319,0.000000,0.000000,1,1
-1,0.093000,0,0.750000,61.505951,87.796890,143.084564,95.347115,83.676918,0.000000,0.000000,1,1
-1,0.093000,1,0.750000,61.505951,87.796890,143.084564,-95.347115,83.676918,0.000000,0.000000,1,1
-1,0.093000,2,0.750000,61.505951,87.796890,-255.915466,95.347099,83.676933,0.000000,0.000000,1,1
-1,0.093000,3,0.750000,61.505951,87.796890,-255.915466,-95.347107,83.676933,0.000000,0.000000,1,1
-1,0.094000,0,0.750000,61.481682,87.817841,143.225723,95.348412,83.669525,0.000000,0.000000,1,1
-1,0.094000,1,0.750000,61.481682,87.817841,143.225723,-95.348412,83.669525,0.000000,0.000000,1,1
-1,0.094000,2,0.750000,61.481682,87.817841,-255.774261,95.348396,83.669487,0.000000,0.000000,1,1
-1,0.094000,3,0.750000,61.481682,87.817841,-255.774261,-95.348404,83.669502,0.000000,0.000000,1,1
-1,0.095000,0,0.750000,61.457375,87.838745,143.366913,95.349701,83.662102,0.000000,0.000000,1,1
-1,0.095000,1,0.750000,61.457375,87.838745,143.366913,-95.349701,83.662102,0.000000,0.000000,1,1
-1,0.095000,2,0.750000,61.457375,87.838745,-255.633118,95.349693,83.662094,0.000000,0.000000,1,1
-1,0.095000,3,0.750000,61.457375,87.838745,-255.633118,-95.349701,83.662094,0.000000,0.000000,1,1
-1,0.096000,0,0.750000,61.433029,87.859596,143.508102,95.351013,83.654785,0.000000,0.000000,1,1
-1,0.096000,1,0.750000,61.433029,87.859596,143.508102,-95.351013,83.654785,0.000000,0.000000,1,1
-1,0.096000,2,0.750000,61.433029,87.859596,-255.491913,95.350998,83.654755,0.000000,0.000000,1,1
-1,0.096000,3,0.750000,61.433029,87.859596,-255.491913,-95.351006,83.654755,0.000000,0.000000,1,1
-1,0.097000,0,0.750000,61.408653,87.880402,143.649292,95.352303,83.647491,0.000000,0.000000,1,1
-1,0.097000,1,0.750000,61.408653,87.880402,143.649292,-95.352303,83.647491,0.000000,0.000000,1,1
-1,0.097000,2,0.750000,61.408653,87.880402,-255.350708,95.352295,83.647400,0.000000,0.000000,1,1
-1,0.097000,3,0.750000,61.408653,87.880402,-255.350708,-95.352303,83.647400,0.000000,0.000000,1,1
-1,0.098000,0,0.750000,61.384235,87.901161,143.790512,95.353600,83.640114,0.000000,0.000000,1,1
-1,0.098000,1,0.750000,61.384235,87.901161,143.790512,-95.353600,83.640114,0.000000,0.000000,1,1
-1,0.098000,2,0.750000,61.384235,87.901161,-255.209503,95.353600,83.640099,0.000000,0.000000,1,1
-1,0.098000,3,0.750000,61.384235,87.901161,-255.209503,-95.353607,83.640099,0.000000,0.000000,1,1
-1,0.099000,0,0.750000,61.359776,87.921867,143.931717,95.354881,83.632744,0.000000,0.000000,1,1
-1,0.099000,1,0.750000,61.359776,87.921867,143.931717,-95.354881,83.632744,0.000000,0.000000,1,1
-1,0.099000,2,0.750000,61.359776,87.921867,-255.068237,95.354881,83.632759,0.000000,0.000000,1,1
-1,0.099000,3,0.750000,61.359776,87.921867,-255.068237,-95.354889,83.632759,0.000000,0.000000,1,1
-1,0.100000,0,0.750000,61.335278,87.942528,144.072922,95.356194,83.625511,0.000000,0.000000,1,1
-1,0.100000,1,0.750000,61.335278,87.942528,144.072922,-95.356194,83.625511,0.000000,0.000000,1,1
-1,0.100000,2,0.750000,61.335278,87.942528,-254.927002,95.356186,83.625473,0.000000,0.000000,1,1
-1,0.100000,3,0.750000,61.335278,87.942528,-254.927002,-95.356194,83.625473,0.000000,0.000000,1,1
-1,0.101000,0,0.750000,61.310741,87.963127,144.214127,95.357483,83.618271,0.000000,0.000000,1,1
-1,0.101000,1,0.750000,61.310741,87.963127,144.214127,-95.357483,83.618271,0.000000,0.000000,1,1
-1,0.101000,2,0.750000,61.310741,87.963127,-254.785858,95.357468,83.618217,0.000000,0.000000,1,1
-1,0.101000,3,0.750000,61.310741,87.963127,-254.785858,-95.357475,83.618217,0.000000,0.000000,1,1
-1,0.102000,0,0.750000,61.286167,87.983688,144.355377,95.358780,83.610977,0.000000,0.000000,1,1
-1,0.102000,1,0.750000,61.286167,87.983688,144.355377,-95.358780,83.610977,0.000000,0.000000,1,1
-1,0.102000,2,0.750000,61.286167,87.983688,-254.644638,95.358757,83.610992,0.000000,0.000000,1,1
-1,0.102000,3,0.750000,61.286167,87.983688,-254.644638,-95.358765,83.610992,0.000000,0.000000,1,1
-1,0.103000,0,0.750000,61.261566,88.004196,144.496567,95.360077,83.603745,0.000000,0.000000,1,1
-1,0.103000,1,0.750000,61.261566,88.004196,144.496567,-95.360077,83.603745,0.000000,0.000000,1,1
-1,0.103000,2,0.750000,61.261566,88.004196,-254.503403,95.360069,83.603737,0.000000,0.000000,1,1
-1,0.103000,3,0.750000,61.261566,88.004196,-254.503403,-95.360077,83.603737,0.000000,0.000000,1,1
-1,0.104000,0,0.750000,61.236908,88.024651,144.637817,95.361374,83.596512,0.000000,0.000000,1,1
-1,0.104000,1,0.750000,61.236908,88.024651,144.637817,-95.361374,83.596512,0.000000,0.000000,1,1
-1,0.104000,2,0.750000,61.236908,88.024651,-254.362167,95.361359,83.596504,0.000000,0.000000,1,1
-1,0.104000,3,0.750000,61.236908,88.024651,-254.362167,-95.361366,83.596504,0.000000,0.000000,1,1
-1,0.105000,0,0.750000,61.212223,88.045059,144.779068,95.362686,83.589333,0.000000,0.000000,1,1
-1,0.105000,1,0.750000,61.212223,88.045059,144.779068,-95.362686,83.589333,0.000000,0.000000,1,1
-1,0.105000,2,0.750000,61.212223,88.045059,-254.220963,95.362671,83.589294,0.000000,0.000000,1,1
-1,0.105000,3,0.750000,61.212223,88.045059,-254.220963,-95.362679,83.589294,0.000000,0.000000,1,1
-1,0.106000,0,0.750000,61.187500,88.065422,144.920242,95.363976,83.582176,0.000000,0.000000,1,1
-1,0.106000,1,0.750000,61.187500,88.065422,144.920242,-95.363976,83.582176,0.000000,0.000000,1,1
-1,0.106000,2,0.750000,61.187500,88.065422,-254.079697,95.363976,83.582115,0.000000,0.000000,1,1
-1,0.106000,3,0.750000,61.187500,88.065422,-254.079697,-95.363983,83.582115,0.000000,0.000000,1,1
-1,0.107000,0,0.750000,61.162739,88.085732,145.061600,95.365273,83.575012,0.000000,0.000000,1,1
-1,0.107000,1,0.750000,61.162739,88.085732,145.061600,-95.365273,83.575012,0.000000,0.000000,1,1
-1,0.107000,2,0.750000,61.162739,88.085732,-253.938431,95.365265,83.574951,0.000000,0.000000,1,1
-1,0.107000,3,0.750000,61.162739,88.085732,-253.938431,-95.365273,83.574951,0.000000,0.000000,1,1
-1,0.108000,0,0.750000,61.137939,88.105995,145.202820,95.366570,83.567841,0.000000,0.000000,1,1
-1,0.108000,1,0.750000,61.137939,88.105995,145.202820,-95.366570,83.567841,0.000000,0.000000,1,1
-1,0.108000,2,0.750000,61.137939,88.105995,-253.797226,95.366562,83.567863,0.000000,0.000000,1,1
-1,0.108000,3,0.750000,61.137939,88.105995,-253.797226,-95.366570,83.567863,0.000000,0.000000,1,1
-1,0.109000,0,0.750000,61.113098,88.126213,145.344101,95.367867,83.560699,0.000000,0.000000,1,1
-1,0.109000,1,0.750000,61.113098,88.126213,145.344101,-95.367867,83.560699,0.000000,0.000000,1,1
-1,0.109000,2,0.750000,61.113098,88.126213,-253.655914,95.367859,83.560669,0.000000,0.000000,1,1
-1,0.109000,3,0.750000,61.113098,88.126213,-253.655914,-95.367867,83.560669,0.000000,0.000000,1,1
-1,0.110000,0,0.750000,61.088215,88.146362,145.485443,95.369171,83.553589,0.000000,0.000000,1,1
-1,0.110000,1,0.750000,61.088215,88.146362,145.485443,-95.369171,83.553589,0.000000,0.000000,1,1
-1,0.110000,2,0.750000,61.088215,88.146362,-253.514587,95.369164,83.553574,0.000000,0.000000,1,1
-1,0.110000,3,0.750000,61.088215,88.146362,-253.514587,-95.369171,83.553574,0.000000,0.000000,1,1
-1,0.111000,0,0.750000,61.063297,88.166481,145.626724,95.370468,83.546524,0.000000,0.000000,1,1
-1,0.111000,1,0.750000,61.063297,88.166481,145.626724,-95.370468,83.546524,0.000000,0.000000,1,1
-1,0.111000,2,0.750000,61.063297,88.166481,-253.373260,95.370453,83.546486,0.000000,0.000000,1,1
-1,0.111000,3,0.750000,61.063297,88.166481,-253.373260,-95.370461,83.546486,0.000000,0.000000,1,1
-1,0.112000,0,0.750000,61.038357,88.186546,145.767944,95.371765,83.539436,0.000000,0.000000,1,1
-1,0.112000,1,0.750000,61.038349,88.186539,145.768036,-95.371765,83.539436,0.000000,0.000000,1,1
-1,0.112000,2,0.750000,61.038349,88.186539,-253.231949,95.371750,83.539436,0.000000,0.000000,1,1
-1,0.112000,3,0.750000,61.038357,88.186546,-253.232025,-95.371758,83.539436,0.000000,0.000000,1,1
-1,0.113000,0,0.750000,61.013363,88.206558,145.909286,95.373055,83.532310,0.000000,0.000000,1,1
-1,0.113000,1,0.750000,61.013363,88.206558,145.909286,-95.373055,83.532310,0.000000,0.000000,1,1
-1,0.113000,2,0.750000,61.013363,88.206558,-253.090683,95.373047,83.532341,0.000000,0.000000,1,1
-1,0.113000,3,0.750000,61.013363,88.206558,-253.090683,-95.373055,83.532341,0.000000,0.000000,1,1
-1,0.114000,0,0.750000,60.988331,88.226524,146.050598,95.374344,83.525360,0.000000,0.000000,1,1
-1,0.114000,1,0.750000,60.988331,88.226524,146.050598,-95.374344,83.525360,0.000000,0.000000,1,1
-1,0.114000,2,0.750000,60.988331,88.226524,-252.949387,95.374336,83.525360,0.000000,0.000000,1,1
-1,0.114000,3,0.750000,60.988331,88.226524,-252.949387,-95.374344,83.525360,0.000000,0.000000,1,1
-1,0.115000,0,0.750000,60.963264,88.246445,146.191895,95.375656,83.518326,0.000000,0.000000,1,1
-1,0.115000,1,0.750000,60.963264,88.246445,146.191895,-95.375656,83.518326,0.000000,0.000000,1,1
-1,0.115000,2,0.750000,60.963264,88.246445,-252.808090,95.375641,83.518318,0.000000,0.000000,1,1
